k,l,u,v,rho,cluster,frame
48,56,1115.84,1142.96,-4.0601,0,6
48,57,1104.15,1160.14,-3.12683,0,6
47,58,1092.79,1178.5,-3.75338,0,6
45,59,1041.31,1195.86,-3.12683,0,6
45,93,1041.34,1887.53,-3.09899,18,6
45,94,1052.63,1907.35,-4.03227,18,6
46,94,1073.12,1906.36,-3.09899,18,6
46,95,1062.05,1924.94,-3.72555,18,6
47,95,1083.14,1925.05,-4.03227,18,6
48,95,1104.8,1924.7,-3.09899,18,6
47,94,1093.52,1906.64,-3.72555,18,6
48,93,1104.79,1888.24,-3.09899,18,6
48,94,1114.75,1907.48,-4.03227,18,6
49,93,1125.37,1888.45,-3.72555,18,6
49,94,1136.39,1906.48,-3.09899,18,6
49,95,1124.78,1924.91,-3.72555,18,6
49,96,1135.89,1942.17,-3.09899,18,6
49,97,1124.55,1960.41,-3.72555,18,6
49,98,1136.23,1978.96,-3.09899,18,6
48,98,1115.23,1977.77,-4.03227,18,6
47,98,1093.57,1978.55,-3.72555,18,6
48,97,1104.6,1960.4,-3.09899,18,6
47,96,1093.41,1942.26,-3.72555,18,6
48,96,1114.57,1942.21,-4.03227,18,6
46,96,1073.02,1942.27,-3.09899,18,6
45,96,1052.89,1942.46,-4.03227,18,6
45,97,1041.97,1960.94,-3.09899,18,6
45,95,1041.86,1924.64,-3.09899,18,6
45,111,1041.25,2250.66,-3.19103,27,6
45,112,1052.76,2270.32,-4.12431,27,6
45,113,1042.05,2287.92,-3.19103,27,6
45,114,1052.81,2307.17,-4.12431,27,6
46,113,1062.23,2288.36,-3.81759,27,6
46,112,1073.13,2269.68,-3.19103,27,6
47,113,1083.15,2288.26,-4.12431,27,6
48,113,1104.73,2288.09,-3.19103,27,6
47,114,1093.53,2306.67,-3.81759,27,6
48,115,1104.7,2324.91,-3.19103,27,6
47,116,1093.6,2343.18,-3.81759,27,6
48,116,1114.9,2343.02,-4.12431,27,6
49,116,1135.91,2343.05,-3.19103,27,6
49,115,1124.71,2324.86,-3.81759,27,6
49,114,1136.19,2306.24,-3.19103,27,6
48,114,1114.86,2307.12,-4.12431,27,6
49,113,1124.78,2288.24,-3.81759,27,6
48,112,1114.82,2270.44,-4.12431,27,6
48,111,1104.67,2251.66,-3.19103,27,6
47,112,1093.56,2270,-3.81759,27,6
46,116,1073.07,2343.15,-3.19103,27,6
46,115,1062.28,2324.84,-3.81759,27,6
45,116,1052.73,2344.1,-4.12431,27,6
45,115,1042.09,2325.01,-3.19103,27,6
47,115,1083.75,2325.17,-4.12431,27,6
46,114,1073.05,2306.41,-3.19103,27,6
46,111,1061.88,2252.11,-3.81759,27,6
45,130,1052.62,2634.64,-4.04615,36,6
46,130,1073.39,2634.18,-3.11287,36,6
46,131,1062.27,2652.73,-3.73943,36,6
47,131,1083.9,2653.03,-4.04615,36,6
47,130,1093.66,2634.43,-3.73943,36,6
48,129,1104.87,2616.19,-3.11287,36,6
48,130,1115.05,2634.89,-4.04615,36,6
49,129,1125.71,2616.03,-3.73943,36,6
49,130,1136.5,2634.02,-3.11287,36,6
49,131,1124.97,2652.56,-3.73943,36,6
49,132,1136.03,2669.76,-3.11287,36,6
49,133,1124.74,2688.04,-3.73943,36,6
49,134,1136.07,2706.52,-3.11287,36,6
48,134,1115.02,2705.91,-4.04615,36,6
47,134,1093.63,2706.34,-3.73943,36,6
48,135,1105.01,2724.46,-3.11287,36,6
48,133,1104.6,2688.1,-3.11287,36,6
47,133,1083.23,2688.02,-4.04615,36,6
46,134,1073.05,2706.62,-3.11287,36,6
46,133,1062.33,2688.19,-3.73943,36,6
46,132,1073.17,2669.9,-3.11287,36,6
47,132,1093.62,2669.94,-3.73943,36,6
48,132,1114.75,2669.97,-4.04615,36,6
48,131,1104.88,2652.29,-3.11287,36,6
45,133,1042.26,2688.47,-3.11287,36,6
46,135,1061.97,2724.59,-3.73943,36,6
45,135,1041.75,2725.65,-3.11287,36,6
45,131,1042.11,2652.14,-3.11287,36,6
58,57,1344.64,1160.27,-3.6495,1,6
58,58,1354.61,1178.93,-3.02295,1,6
59,58,1376.01,1179.19,-3.6495,1,6
60,57,1385.8,1160.83,-3.02295,1,6
60,58,1396.11,1180.1,-3.95622,1,6
61,57,1407.18,1161.28,-3.6495,1,6
61,58,1417.2,1179.1,-3.02295,1,6
62,58,1437.77,1179.02,-3.6495,1,6
62,57,1427.3,1161.54,-3.95622,1,6
61,59,1407.19,1196.41,-3.6495,1,6
60,59,1385.9,1196.28,-3.02295,1,6
60,60,1396.06,1214.45,-3.95622,1,6
61,61,1407.23,1232.52,-3.6495,1,6
60,61,1385.95,1232.63,-3.02295,1,6
59,61,1365.11,1232.17,-3.95622,1,6
58,62,1354.31,1250.93,-3.02295,1,6
58,61,1345.28,1233.48,-3.6495,1,6
58,60,1354.8,1214.48,-3.02295,1,6
59,60,1375.98,1214.45,-3.6495,1,6
59,59,1365.3,1196.55,-3.95622,1,6
61,62,1417.21,1250.77,-3.02295,1,6
62,61,1426.49,1233.35,-3.95622,1,6
62,60,1437.55,1214.74,-3.6495,1,6
61,60,1417.15,1214.58,-3.02295,1,6
59,57,1364.83,1162.17,-3.95622,1,6
82,57,1902.39,1162.19,-3.56633,3,6
82,58,1913.42,1180.41,-2.93977,3,6
83,59,1925.52,1197.91,-3.87305,3,6
82,59,1904.3,1197.02,-3.56633,3,6
82,60,1913.58,1215.4,-2.93977,3,6
83,61,1925.12,1233.1,-3.87305,3,6
82,62,1913.42,1250.91,-2.93977,3,6
84,61,1945.18,1233.27,-2.93977,3,6
83,60,1934.34,1215.4,-3.56633,3,6
84,60,1955.36,1215.47,-3.87305,3,6
84,59,1945.18,1197.48,-2.93977,3,6
85,59,1964.94,1197.53,-3.56633,3,6
85,60,1975.98,1215.38,-2.93977,3,6
85,61,1964.91,1233.12,-3.56633,3,6
85,62,1976.38,1251.16,-2.93977,3,6
84,62,1956.4,1249.92,-3.87305,3,6
85,58,1976.11,1180.75,-2.93977,3,6
83,58,1934.51,1180.95,-3.56633,3,6
82,75,1903.48,1523.47,-3.55935,12,6
83,75,1924.59,1524.16,-3.86607,12,6
82,76,1912.99,1541.33,-2.93279,12,6
83,77,1924.48,1559.46,-3.86607,12,6
82,78,1912.97,1577.17,-2.93279,12,6
83,78,1933.77,1577.01,-3.55935,12,6
84,77,1944.56,1559.21,-2.93279,12,6
83,76,1933.74,1541.45,-3.55935,12,6
84,75,1944.61,1523.46,-2.93279,12,6
84,76,1954.55,1541.82,-3.86607,12,6
85,75,1964.45,1523.68,-3.55935,12,6
85,76,1975.15,1541.29,-2.93279,12,6
85,77,1964.12,1559.27,-3.55935,12,6
85,78,1974.94,1577.11,-2.93279,12,6
85,79,1964.54,1594.59,-3.55935,12,6
84,79,1944.52,1594.81,-2.93279,12,6
83,79,1923.56,1593.98,-3.86607,12,6
82,79,1902.99,1595.04,-3.55935,12,6
82,109,1903.09,2211.34,-3.47218,30,6
82,110,1913.14,2228.97,-2.84562,30,6
83,110,1933.81,2229.13,-3.47218,30,6
84,110,1954.62,2229.51,-3.7789,30,6
84,109,1943.93,2211.35,-2.84562,30,6
85,109,1964.91,2211.38,-3.47218,30,6
85,110,1975.27,2228.82,-2.84562,30,6
85,111,1964.23,2245.92,-3.47218,30,6
85,112,1975.04,2263.79,-2.84562,30,6
84,112,1954.56,2263.38,-3.7789,30,6
84,113,1943.89,2281.62,-2.84562,30,6
85,113,1964.6,2281.19,-3.47218,30,6
83,112,1933.81,2263.65,-3.47218,30,6
82,112,1913.06,2263.8,-2.84562,30,6
83,111,1924.16,2246.04,-3.7789,30,6
84,111,1943.75,2245.93,-2.84562,30,6
82,127,1904.02,2571.77,-3.53443,39,6
83,127,1925.13,2572.22,-3.84115,39,6
82,128,1913.41,2589.63,-2.90787,39,6
83,129,1924.92,2607.56,-3.84115,39,6
82,130,1913.41,2625.41,-2.90787,39,6
83,130,1934.15,2625.11,-3.53443,39,6
84,130,1955.21,2624.74,-3.84115,39,6
84,129,1944.09,2607.46,-2.90787,39,6
84,128,1955.13,2589.98,-3.84115,39,6
84,127,1944.01,2571.82,-2.90787,39,6
85,127,1964.55,2571.87,-3.53443,39,6
85,128,1975.51,2589.64,-2.90787,39,6
85,129,1964.58,2607.43,-3.53443,39,6
85,130,1975.41,2625.1,-2.90787,39,6
85,126,1976.1,2554.73,-2.90787,39,6
83,128,1934.2,2589.79,-3.53443,39,6
82,129,1904.24,2607.63,-3.53443,39,6
93,58,2170.45,1182.3,-3.65322,4,6
94,58,2190.85,1181.53,-2.71995,4,6
95,58,2210.69,1182.01,-3.3465,4,6
96,58,2231.44,1181.23,-3.65322,4,6
96,59,2221.05,1198.02,-2.71995,4,6
95,60,2210.15,1215.78,-3.3465,4,6
96,61,2220.93,1233.38,-2.71995,4,6
95,61,2200.7,1233.11,-3.65322,4,6
94,61,2180.12,1233.37,-3.3465,4,6
94,60,2190.69,1215.86,-2.71995,4,6
94,59,2180.08,1198.16,-3.3465,4,6
95,59,2200.55,1198.33,-3.65322,4,6
93,60,2170.91,1215.86,-3.65322,4,6
93,59,2160.66,1197.93,-2.71995,4,6
94,62,2190.43,1250.86,-2.71995,4,6
93,62,2169.85,1250.16,-3.65322,4,6
95,62,2210.4,1250.56,-3.3465,4,6
93,75,2160.46,1522.76,-2.84594,13,6
93,76,2171.17,1541.77,-3.77921,13,6
94,75,2180.15,1523.86,-3.47249,13,6
94,76,2190.78,1541.13,-2.84594,13,6
94,77,2180.2,1558.89,-3.47249,13,6
95,77,2200.84,1559.13,-3.77921,13,6
95,76,2210.55,1540.84,-3.47249,13,6
96,77,2221.22,1558.67,-2.84594,13,6
96,78,2229.88,1577.98,-3.77921,13,6
95,78,2210.33,1576.41,-3.47249,13,6
96,79,2221.28,1594.12,-2.84594,13,6
94,78,2190.8,1576.52,-2.84594,13,6
93,78,2169.32,1576.06,-3.77921,13,6
93,79,2160.59,1594.52,-2.84594,13,6
93,77,2160.79,1558.69,-2.84594,13,6
96,75,2221.21,1523.5,-2.84594,13,6
93,92,2170.73,1867.1,-3.67762,22,6
94,92,2190.75,1866.52,-2.74435,22,6
94,93,2180.06,1884.27,-3.3709,22,6
94,94,2190.67,1901.91,-2.74435,22,6
95,93,2200.53,1884.75,-3.67762,22,6
95,92,2210.3,1866.72,-3.3709,22,6
96,93,2220.99,1884.06,-2.74435,22,6
95,94,2210.18,1901.84,-3.3709,22,6
96,95,2220.99,1919.43,-2.74435,22,6
96,92,2230.03,1866.16,-3.67762,22,6
93,93,2160.7,1884.09,-2.74435,22,6
93,108,2169.69,2192.92,-3.57949,31,6
94,109,2180.55,2209.59,-3.27277,31,6
95,109,2201.22,2209.88,-3.57949,31,6
96,109,2221.38,2209.25,-2.64622,31,6
95,110,2210.71,2227.1,-3.27277,31,6
96,111,2221.39,2243.74,-2.64622,31,6
95,111,2201.04,2243.47,-3.57949,31,6
94,111,2180.52,2243.6,-3.27277,31,6
94,112,2191.14,2261.26,-2.64622,31,6
93,112,2171.04,2260.88,-3.57949,31,6
93,111,2161.37,2243.92,-2.64622,31,6
93,110,2171.52,2227.65,-3.57949,31,6
93,109,2160.99,2208.56,-2.64622,31,6
94,110,2191.07,2226.89,-2.64622,31,6
95,112,2210.83,2260.87,-3.27277,31,6
96,112,2231.16,2261.33,-3.57949,31,6
93,126,2171.71,2552.44,-3.55999,40,6
94,126,2191.38,2552.02,-2.62671,40,6
94,125,2180.62,2535.23,-3.25327,40,6
94,127,2180.86,2568.91,-3.25327,40,6
95,127,2201.43,2568.92,-3.55999,40,6
96,127,2221.67,2568.71,-2.62671,40,6
95,128,2210.96,2586.3,-3.25327,40,6
96,129,2221.99,2603.89,-2.62671,40,6
96,128,2230.38,2586.85,-3.55999,40,6
94,128,2191.31,2586.44,-2.62671,40,6
94,129,2180.59,2603.84,-3.25327,40,6
95,126,2210.97,2552.22,-3.25327,40,6
96,125,2222.13,2534.58,-2.62671,40,6
96,126,2230.54,2552.35,-3.55999,40,6
104,58,2425.69,1182.93,-3.23872,5,6
105,59,2436.2,1198.98,-2.61216,5,6
106,59,2456.73,1199.19,-3.23872,5,6
105,60,2446.17,1216.74,-3.54544,5,6
106,60,2466.2,1216.48,-2.61216,5,6
107,61,2474.71,1234.81,-3.54544,5,6
106,62,2466.51,1251.16,-2.61216,5,6
106,61,2456.55,1233.81,-3.23872,5,6
105,61,2436.16,1233.91,-2.61216,5,6
104,60,2426.93,1216.58,-3.23872,5,6
104,59,2417.07,1198.91,-3.54544,5,6
104,61,2417.22,1234,-3.54544,5,6
104,62,2426.92,1250.94,-3.23872,5,6
104,76,2427.05,1540.9,-3.24274,14,6
104,77,2417.29,1558.96,-3.54946,14,6
105,77,2436.3,1558.44,-2.61619,14,6
106,77,2456.75,1558.3,-3.24274,14,6
105,76,2446.06,1541.26,-3.54946,14,6
106,75,2456.67,1523.66,-3.24274,14,6
105,75,2436.41,1523.5,-2.61619,14,6
106,76,2466.34,1540.84,-2.61619,14,6
107,75,2475.39,1523.2,-3.54946,14,6
105,78,2446.16,1575.17,-3.54946,14,6
106,78,2466.25,1575.75,-2.61619,14,6
104,91,2416,1848.33,-3.55713,23,6
104,92,2427.42,1865.52,-3.25041,23,6
105,93,2436.65,1882.85,-2.62385,23,6
106,93,2457.11,1882.97,-3.25041,23,6
105,94,2446.53,1900.41,-3.55713,23,6
106,94,2466.64,1900.26,-2.62385,23,6
107,95,2476.25,1917.55,-3.55713,23,6
106,95,2457.06,1917.16,-3.25041,23,6
105,95,2436.61,1917.57,-2.62385,23,6
104,95,2417.11,1917.97,-3.55713,23,6
104,94,2427.46,1900.35,-3.25041,23,6
107,93,2475.33,1883.21,-3.55713,23,6
106,92,2466.65,1865.46,-2.62385,23,6
105,92,2446.53,1865.93,-3.55713,23,6
105,91,2436.34,1848.42,-2.62385,23,6
104,108,2427.53,2190.03,-3.16629,32,6
105,109,2436.9,2207.15,-2.53974,32,6
105,110,2446.75,2224.98,-3.47301,32,6
106,109,2457.27,2207.31,-3.16629,32,6
106,108,2466.96,2189.84,-2.53974,32,6
105,108,2446.69,2190.62,-3.47301,32,6
107,108,2486.91,2189.54,-3.16629,32,6
107,109,2475.58,2207.35,-3.47301,32,6
107,110,2486.34,2225.09,-3.16629,32,6
106,110,2466.87,2224.54,-2.53974,32,6
107,111,2475.77,2241.2,-3.47301,32,6
106,111,2457.35,2240.67,-3.16629,32,6
105,111,2436.89,2241.32,-2.53974,32,6
104,126,2428.3,2548.97,-3.15109,41,6
105,125,2437.42,2531.37,-2.52454,41,6
105,126,2447.39,2549.49,-3.45781,41,6
106,125,2457.74,2531.66,-3.15109,41,6
106,126,2467.35,2548.98,-2.52454,41,6
107,126,2486.9,2549.02,-3.15109,41,6
107,125,2476.24,2531.96,-3.45781,41,6
107,124,2487.61,2514.09,-3.15109,41,6
106,124,2467.4,2514.44,-2.52454,41,6
107,127,2476.49,2565.33,-3.45781,41,6
106,127,2457.73,2565.29,-3.15109,41,6
105,127,2437.48,2565.48,-2.52454,41,6
104,128,2427.81,2583.04,-3.15109,41,6
104,127,2418.61,2566.25,-3.45781,41,6
114,60,2661.61,1217.42,-3.42169,6,6
115,59,2671.38,1200.07,-3.11497,6,6
115,60,2680.68,1216.99,-2.48842,6,6
116,61,2691.71,1234.1,-3.42169,6,6
115,61,2671.51,1234.34,-3.11497,6,6
114,62,2660.41,1250.89,-3.42169,6,6
116,60,2700.62,1217.19,-3.11497,6,6
117,59,2710.3,1199.84,-2.48842,6,6
117,61,2710.08,1234.21,-2.48842,6,6
116,62,2700.67,1250.97,-3.11497,6,6
114,78,2662.55,1575.07,-3.44336,15,6
115,77,2672.47,1557.86,-3.13664,15,6
115,76,2681.5,1540.61,-2.51008,15,6
116,76,2701.18,1539.62,-3.13664,15,6
116,77,2691.16,1557.78,-3.44336,15,6
117,77,2711.05,1557.86,-2.51008,15,6
117,78,2721.87,1574.77,-3.44336,15,6
116,78,2701.7,1574.6,-3.13664,15,6
115,78,2681.55,1574.86,-2.51008,15,6
117,76,2720.89,1541.06,-3.44336,15,6
117,75,2711.05,1523.52,-2.51008,15,6
116,75,2691.12,1524.15,-3.44336,15,6
115,75,2672.3,1523.57,-3.13664,15,6
114,108,2663.78,2187.62,-3.38933,33,6
115,109,2673.27,2205.03,-3.08261,33,6
115,108,2682.05,2187.74,-2.45605,33,6
116,108,2702.17,2187.9,-3.08261,33,6
116,109,2691.79,2205.08,-3.38933,33,6
116,110,2702.17,2222.06,-3.08261,33,6
115,110,2682.13,2222.1,-2.45605,33,6
117,110,2721.99,2221.91,-3.38933,33,6
117,109,2711.66,2204.96,-2.45605,33,6
117,108,2721.53,2188.13,-3.38933,33,6
116,107,2691.71,2171.92,-3.38933,33,6
115,107,2672.44,2170.84,-3.08261,33,6
115,91,2672.65,1847.28,-3.14883,24,6
115,92,2681.8,1864.29,-2.52228,24,6
116,92,2701.85,1864.43,-3.14883,24,6
116,93,2691.41,1881.69,-3.45555,24,6
117,93,2711.27,1881.49,-2.52228,24,6
117,92,2721.18,1864.46,-3.45555,24,6
117,91,2711.46,1847.2,-2.52228,24,6
116,91,2691.61,1848.12,-3.45555,24,6
117,94,2721.44,1898.33,-3.45555,24,6
116,94,2701.91,1898.51,-3.14883,24,6
115,94,2681.76,1898.7,-2.52228,24,6
115,123,2672.92,2494.22,-3.15394,42,6
115,124,2682.66,2511.16,-2.52739,42,6
116,125,2692.15,2528.73,-3.46066,42,6
116,124,2702.53,2511.37,-3.15394,42,6
117,124,2722.18,2511.57,-3.46066,42,6
117,123,2712.3,2494.47,-2.52739,42,6
117,125,2712,2528.34,-2.52739,42,6
117,126,2722.23,2545.33,-3.46066,42,6
116,126,2702.53,2545.52,-3.15394,42,6
115,126,2682.58,2545.66,-2.52739,42,6
118,125,2731.24,2528.72,-3.15394,42,6
124,60,2895.9,1217.61,-2.28391,7,6
125,60,2915.1,1217.94,-2.91047,7,6
126,60,2935.06,1218.21,-3.21719,7,6
126,59,2924.18,1200.96,-2.28391,7,6
125,59,2905.77,1201.35,-3.21719,7,6
126,61,2924.25,1234.6,-2.28391,7,6
127,61,2943.87,1234.72,-2.91047,7,6
127,62,2953.81,1252.27,-2.28391,7,6
126,62,2935.14,1250.68,-3.21719,7,6
125,62,2915.06,1251.02,-2.91047,7,6
127,60,2952.86,1217.75,-2.28391,7,6
137,46,3198.57,936.833,-4.28585,8,1
138,47,3209.57,956.388,-3.65929,8,1
138,48,3221.12,975.752,-4.59257,8,1
138,49,3209.7,994.1,-3.65929,8,1
139,49,3230.96,994.259,-4.28585,8,1
140,49,3254.01,994.329,-4.59257,8,1
139,50,3242.29,1013.45,-3.65929,8,1
140,51,3253.07,1032.86,-4.59257,8,1
140,50,3263.73,1013.41,-4.28585,8,1
141,50,3286.46,1013.57,-4.59257,8,1
141,49,3275.25,994.137,-3.65929,8,1
142,49,3296.6,994.058,-4.28585,8,1
143,49,3319.31,994.239,-4.59257,8,1
144,49,3341.35,994.043,-3.65929,8,1
143,50,3329.41,1013.18,-4.28585,8,1
144,51,3341.23,1032.4,-3.65929,8,1
143,52,3329.4,1051.55,-4.28585,8,1
144,53,3341.2,1070.8,-3.65929,8,1
144,54,3354.7,1088.15,-4.59257,8,1
143,54,3330.55,1088.41,-4.28585,8,1
142,54,3308.87,1088.84,-3.65929,8,1
142,53,3296.57,1070.83,-4.28585,8,1
143,53,3319.64,1070.86,-4.59257,8,1
142,52,3308.15,1051.77,-3.65929,8,1
142,51,3296.57,1032.45,-4.28585,8,1
143,51,3319.16,1032.62,-4.59257,8,1
142,50,3308.28,1013.3,-3.65929,8,1
141,51,3275.12,1032.66,-3.65929,8,1
140,52,3263.58,1051.77,-4.28585,8,1
145,54,3375.04,1089.71,-3.65929,8,1
145,53,3361.61,1072.02,-4.28585,8,1
145,52,3373.78,1051.99,-3.65929,8,1
145,51,3361.72,1032.71,-4.28585,8,1
145,50,3374.03,1013.38,-3.65929,8,1
145,49,3362.03,994.033,-4.28585,8,1
144,50,3351.57,1013.46,-4.59257,8,1
145,48,3374.27,975.885,-3.65929,8,1
145,47,3362.2,956.676,-4.28585,8,1
144,48,3351.74,977.23,-4.59257,8,1
144,47,3341.26,956.556,-3.65929,8,1
143,48,3329.54,976.321,-4.28585,8,1
142,48,3308.3,975.775,-3.65929,8,1
142,47,3296.62,957.068,-4.28585,8,1
142,46,3308.36,937.316,-3.65929,8,1
143,47,3319.18,957.865,-4.59257,8,1
143,46,3329.49,937.775,-4.28585,8,1
144,45,3341.27,918.185,-3.65929,8,1
144,46,3352.1,938.024,-4.59257,8,1
145,46,3374.45,937.388,-3.65929,8,1
146,45,3385.18,916.558,-4.59257,8,1
145,45,3362.61,918.438,-4.28585,8,1
145,44,3374.91,898.866,-3.65929,8,1
143,45,3319.3,919.708,-4.59257,8,1
142,44,3308.18,899.145,-3.65929,8,1
142,45,3296.5,918.505,-4.28585,8,1
141,46,3286.51,938.758,-4.59257,8,1
141,45,3275.3,918.25,-3.65929,8,1
140,46,3263.86,937.672,-4.28585,8,1
141,47,3275.29,956.574,-3.65929,8,1
141,48,3286.51,977.234,-4.59257,8,1
140,48,3263.78,976.432,-4.28585,8,1
139,48,3242.4,975.873,-3.65929,8,1
140,45,3253.37,919.796,-4.59257,8,1
139,44,3242.07,898.994,-3.65929,8,1
139,45,3230.68,918.589,-4.28585,8,1
138,44,3219.71,899.707,-4.59257,8,1
138,43,3209.03,878.733,-3.65929,8,1
138,45,3209.46,917.565,-3.65929,8,1
140,44,3263.29,899.68,-4.28585,8,1
143,44,3329.79,899.545,-4.28585,8,1
144,43,3341.64,880.146,-3.65929,8,1
144,52,3351.29,1052.45,-4.59257,8,1
135,73,3141.27,1478.63,-3.62577,17,1
136,73,3162.88,1477.62,-4.25233,17,1
137,73,3185.93,1478.52,-4.55905,17,1
136,72,3174,1458.38,-3.62577,17,1
137,71,3186.08,1439.78,-4.55905,17,1
136,70,3174.03,1419.78,-3.62577,17,1
136,71,3162.77,1439.3,-4.25233,17,1
137,70,3195.61,1419.97,-4.25233,17,1
138,70,3218.54,1420.35,-4.55905,17,1
138,69,3206.65,1401.52,-3.62577,17,1
137,68,3195.2,1383.11,-4.25233,17,1
138,67,3206.78,1363.17,-3.62577,17,1
138,68,3218.17,1384.25,-4.55905,17,1
139,67,3228.18,1364.39,-4.25233,17,1
139,68,3239.6,1382.35,-3.62577,17,1
140,69,3250.81,1403.5,-4.55905,17,1
140,68,3260.95,1382.69,-4.25233,17,1
141,67,3272.82,1363.32,-3.62577,17,1
141,69,3272.62,1401.63,-3.62577,17,1
141,70,3283.76,1420.39,-4.55905,17,1
140,70,3261.14,1420.03,-4.25233,17,1
141,71,3272.77,1439.08,-3.62577,17,1
141,72,3283.67,1459.1,-4.55905,17,1
140,72,3261.12,1458.63,-4.25233,17,1
141,73,3272.81,1477.56,-3.62577,17,1
140,74,3261.14,1497.11,-4.25233,17,1
141,74,3283.75,1497.51,-4.55905,17,1
142,73,3293.9,1477.83,-4.25233,17,1
142,72,3305.81,1458.36,-3.62577,17,1
142,71,3293.94,1439.36,-4.25233,17,1
142,70,3305.21,1418.9,-3.62577,17,1
143,71,3315.79,1439.46,-4.55905,17,1
143,72,3326.22,1458.41,-4.25233,17,1
143,73,3315.8,1478.36,-4.55905,17,1
143,74,3326.04,1497.38,-4.25233,17,1
144,75,3338.62,1515.21,-3.62577,17,1
143,76,3327.03,1534.78,-4.25233,17,1
143,75,3316.2,1514.96,-4.55905,17,1
142,75,3294.04,1514.66,-4.25233,17,1
142,76,3306.05,1534.13,-3.62577,17,1
141,76,3284.73,1533.23,-4.55905,17,1
140,76,3261.33,1533.52,-4.25233,17,1
140,75,3251.06,1513.89,-4.55905,17,1
139,75,3228.3,1514.42,-4.25233,17,1
138,75,3206.82,1514.75,-3.62577,17,1
137,75,3184.6,1513.49,-4.55905,17,1
136,76,3173.37,1534.27,-3.62577,17,1
136,75,3161.94,1514.38,-4.25233,17,1
135,75,3140.75,1516.01,-3.62577,17,1
136,74,3174.05,1497.19,-3.62577,17,1
137,74,3195.44,1496.92,-4.25233,17,1
138,74,3218.21,1497.32,-4.55905,17,1
138,73,3206.75,1477.58,-3.62577,17,1
137,72,3195.52,1458.58,-4.25233,17,1
138,72,3218.3,1459.02,-4.55905,17,1
138,71,3206.78,1438.94,-3.62577,17,1
139,71,3228.23,1439.35,-4.25233,17,1
140,71,3251.01,1439.74,-4.55905,17,1
139,70,3239.68,1419.73,-3.62577,17,1
139,69,3228.16,1401.75,-4.25233,17,1
139,72,3239.68,1458.31,-3.62577,17,1
140,73,3251,1478.37,-4.55905,17,1
139,73,3228.22,1477.86,-4.25233,17,1
139,74,3239.7,1496.83,-3.62577,17,1
141,75,3272.85,1514.89,-3.62577,17,1
142,74,3305.81,1496.93,-3.62577,17,1
142,69,3293.89,1401.94,-4.25233,17,1
142,68,3305.77,1382.44,-3.62577,17,1
137,67,3184.6,1364.5,-4.55905,17,1
136,67,3161.86,1363.44,-4.25233,17,1
136,68,3173.68,1382.16,-3.62577,17,1
136,69,3162.45,1402.26,-4.25233,17,1
137,69,3185.27,1401.78,-4.55905,17,1
134,90,3126.78,1827.62,-4.27264,26,1
135,90,3150.94,1825.5,-4.57936,26,1
135,91,3139.1,1845.38,-3.64609,26,1
135,92,3151.28,1865.64,-4.57936,26,1
135,93,3139.12,1884.17,-3.64609,26,1
135,94,3151.01,1904.77,-4.57936,26,1
134,94,3127.77,1904.07,-4.27264,26,1
135,95,3139.03,1922.92,-3.64609,26,1
136,95,3160.45,1923.28,-4.27264,26,1
137,95,3183.41,1924.12,-4.57936,26,1
136,94,3171.78,1903.51,-3.64609,26,1
136,93,3160.59,1884.56,-4.27264,26,1
137,93,3183.47,1885.39,-4.57936,26,1
136,92,3171.91,1864.93,-3.64609,26,1
136,91,3160.48,1845.66,-4.27264,26,1
137,91,3182.92,1846.38,-4.57936,26,1
138,91,3204.9,1845.69,-3.64609,26,1
138,92,3216.12,1865.96,-4.57936,26,1
137,92,3193.36,1865.24,-4.27264,26,1
138,93,3204.92,1884.18,-3.64609,26,1
138,94,3216.18,1904.72,-4.57936,26,1
137,94,3193.02,1903.9,-4.27264,26,1
138,95,3204.62,1922.71,-3.64609,26,1
139,95,3226.08,1923.16,-4.27264,26,1
139,94,3237.81,1903.33,-3.64609,26,1
140,95,3248.91,1923.87,-4.57936,26,1
140,94,3259.02,1903.7,-4.27264,26,1
141,93,3270.92,1884.15,-3.64609,26,1
141,94,3281.07,1904.81,-4.57936,26,1
142,93,3291.39,1884.49,-4.27264,26,1
142,92,3303.71,1864.97,-3.64609,26,1
142,91,3291.72,1845.77,-4.27264,26,1
141,92,3281.11,1865.74,-4.57936,26,1
141,91,3270.9,1845.7,-3.64609,26,1
140,92,3259.01,1865.19,-4.27264,26,1
140,93,3248.91,1885.31,-4.57936,26,1
139,92,3237.82,1864.86,-3.64609,26,1
139,93,3226.22,1884.53,-4.27264,26,1
139,91,3226.09,1845.92,-4.27264,26,1
140,91,3248.71,1846.58,-4.57936,26,1
139,90,3237.74,1827.59,-3.64609,26,1
140,90,3259.23,1828.11,-4.27264,26,1
141,90,3282.48,1829.72,-4.57936,26,1
142,90,3304.42,1827.47,-3.64609,26,1
141,95,3270.83,1922.61,-3.64609,26,1
140,96,3258.85,1940.53,-4.27264,26,1
141,97,3270.84,1959.97,-3.64609,26,1
141,98,3281.06,1980.56,-4.57936,26,1
142,98,3303.57,1980.48,-3.64609,26,1
142,97,3290.93,1961.3,-4.27264,26,1
142,96,3303.08,1941.42,-3.64609,26,1
141,96,3280.25,1941.54,-4.57936,26,1
142,99,3292.03,2000.04,-4.27264,26,1
141,99,3271.38,1998.59,-3.64609,26,1
140,98,3259.26,1979.17,-4.27264,26,1
